,title,date,links
644,COVID-19 through a Gender Lens: Olabukunola Williams,2020-04-16,https://www.youtube.com/watch?v=d3e9MeyK0Wk
645,Bisi Fayemi Moves To End Gender Based Violence In Ekiti,2020-11-24,https://www.youtube.com/watch?v=UFAYYflhSMQ
646,IJEOMA THE MAKEUP ARTIST WAS WASTED FOR NOTHING | NIGERIAN WOMEN NEED TO CHANGE THIS MENTALITY,2021-02-07,https://www.youtube.com/watch?v=VwhqzzSYZBQ
647,DEPRESSION || OPENING UP|| MENTAL HEALTH IN NIGERIA,2021-05-24,https://www.youtube.com/watch?v=UIZO7R7jbI4
648,"Relationships: SA's 2nd Pandemic, Gender-Based Violence Part 1-3",2020-07-13,https://www.youtube.com/watch?v=-T1Er1kk1Yo
649,Zonta joins U.N. campaign to end gender-based violence,2020-11-26,https://www.youtube.com/watch?v=ZaNb--Fio2w
650,"UN Women Rep To Nigeria, Comfort Lamptey Speaks On Women, Gender Equality   Agenda 2030 EP  84",2021-05-05,https://www.youtube.com/watch?v=8b9m9zbZQ5Q
651,GBV AoR Monthly Call - November 2020,2020-11-11,https://www.youtube.com/watch?v=k2v4-5glGvE
652,End Violence Against Women and Girls.,2020-09-25,https://www.youtube.com/watch?v=lH1gyls35EE
653,"MCGL COVID-19 Webinar Series: Maintaining GBV services, data collection & use, and QoC",2020-12-01,https://www.youtube.com/watch?v=u11KImZ89F8
654,GBA Open Book Series: Ensuring Books for Half the Sky - Why Girls Need Books,2021-06-03,https://www.youtube.com/watch?v=xfZNLNpZOIM
655,COVID-19 Lockdown | Alarming increase in cases of gender-based violence: Bafana Khumalo,2020-04-06,https://www.youtube.com/watch?v=mn6pAax14kM
656,HILLSIDE STORIES (EPISODE 5),2021-05-16,https://www.youtube.com/watch?v=Bn6nRfQjhEc
657,"Presentation by Barr Eze Onyekpere at NTA, Sokoto",2021-03-01,https://www.youtube.com/watch?v=LY2SKUI0uFo
658,"Nigeria:UNFPA re-assures its commitment to ending Maternal Deaths, GBV",2021-05-31,https://www.youtube.com/watch?v=TTyXic7Q3Ik
659,EFF members and Orange Farm community march against gender-based violence,2020-10-21,https://www.youtube.com/watch?v=GwIOefm_QL0
660,The Full clip of the Commissioning of Heart of Hope Shelter in Lagos,2021-03-24,https://www.youtube.com/watch?v=VQZbRQ6d_88
661,Class 7 GBV escapee returns to Busia from Tanzania,2021-04-10,https://www.youtube.com/watch?v=PbgEOPtB-v0
662,The home as a risk for GBV during the lockdown,2020-09-02,https://www.youtube.com/watch?v=azTqtWQnITw
663,Nigerians Begin 16 Days Of Activism Against Gender Based Violence,2020-11-27,https://www.youtube.com/watch?v=uUSo_iK-5HU
664,"Nigeria Launches GBV Barometer, Names And Shames Offender",2021-03-10,https://www.youtube.com/watch?v=WL3VTkUscEs
665,Eradicating GBV In Lagos Ibijoke Sanwoolu Unveils Signpost In Egbeda.,2020-12-01,https://www.youtube.com/watch?v=-F7uNz9LsZw
666,I'm Here Approach Webinar Series: Lessons Learned from Field Implementation of the I’m Here Approach,2020-12-10,https://www.youtube.com/watch?v=vVCNP1s9G9g
667,Joint committee on gender-based violence demands intervention,2020-05-29,https://www.youtube.com/watch?v=iPNn9QcWHN4
668,Rights Activists Raise Alarm Over increase Of Gender Based Violence,2020-07-17,https://www.youtube.com/watch?v=ZyX23cl7GlE
669,How To Curb Domestic Violence In Nigeria,2020-10-15,https://www.youtube.com/watch?v=QwANVCyOkFg
670,A GBV Wager Presentation | Big Brother: Lockdown | Africa Magic,2020-08-19,https://www.youtube.com/watch?v=rhcSuhOL4n0
671,Stakeholders Deliberate On Ways To Avert Gender-Based Violence,2021-02-05,https://www.youtube.com/watch?v=Xom5LWkDFdk
672,Violence Against Women - The Doctors Speak out Against Gender Based Violence in Nigeria,2021-04-22,https://www.youtube.com/watch?v=YYGKQjrv-3o
673,ETF REGIONAL RESEARCH UPDATES: WEBINAR 1– AFRICA AND WESTERN EUROPE (English),2021-06-06,https://www.youtube.com/watch?v=2JByND4e_Vs
674,Nigeria and Mental Health,2021-05-05,https://www.youtube.com/watch?v=I9M-QkpH18w
675,First DNA Forensic  Laboratory Launched In Adamawa,2021-01-18,https://www.youtube.com/watch?v=LcJvS0gxSu8
676,"Revelation by Mr Abu S.K., the General Manager of Vision, Sokoto",2021-03-02,https://www.youtube.com/watch?v=wnXv3hv4aDk
677,COVID-19; Vaccinating The Shadow Pandemic,2021-06-02,https://www.youtube.com/watch?v=pfAH0Synr-g
678,Sudan segment - UNFPA HAO 2021,2020-12-08,https://www.youtube.com/watch?v=5_vVccDyq90
679,Kidnappers demanding R60 000 for Cape Town's Andiswa Qhina's release |GBV Today| South Africa,2021-05-05,https://www.youtube.com/watch?v=BhfQcC_fvUg
680,Sex education and the elimination of gender-based violence,2020-06-10,https://www.youtube.com/watch?v=DuW30d9B43E
681,The Israelites  - Who Are The Dalits (UNTOUCHABLES) TODAY?,2021-06-07,https://www.youtube.com/watch?v=DObUFaXmxSQ
682,Public presentation of the National GBV barometer and #2021EUSGBV video completion Award ceremony,2021-03-09,https://www.youtube.com/watch?v=nXU6DEaMi_4
683,Victims of GBV in SA|| 2020 GBV statistics || #ENDGBV,2021-05-11,https://www.youtube.com/watch?v=jyXGNgGxqp8
684,#ENDGBV || Madoda Sabelani!||✊🏽💔,2021-05-12,https://www.youtube.com/watch?v=NEZDlSLDRmQ
685,WATCH FULL | MPs disrupt Julius Malema's SONA debate speech,2020-02-18,https://www.youtube.com/watch?v=HQ9_-bKI9wM
686,Orange the World - 16 days; 16 Heroes of Gender Based Violence,2020-11-25,https://www.youtube.com/watch?v=1AAdeoHGOus
687,#AskHer Webinar: The Impact of Gender-Based Violence on AAPI Women,2021-05-19,https://www.youtube.com/watch?v=xHh4u5TpMCs
688,Trailer “Gender based violence”,2021-05-26,https://www.youtube.com/watch?v=_ti8JV7B0vc
689,"Hon Nkeiruka Onyejeocha,4 June 2020   Motion on growing gender based violence against Nigerian women",2020-06-05,https://www.youtube.com/watch?v=mRDV-w184Iw
690,MUST WATCH! Nigeria @60; Can Power Play Over Gender Based Violence Be Rolled Away?,2020-10-01,https://www.youtube.com/watch?v=cM0_drDOjgo
691,GBV Risk Mitigation Integration into Protection Work (English),2020-09-29,https://www.youtube.com/watch?v=NCWf2Ko4yA4
692,"USAID Women, Peace, and Security",2021-03-03,https://www.youtube.com/watch?v=EmN4jIfgpyY
693,Roles of Female ministers and Pastor's Wife in peace building,2021-06-06,https://www.youtube.com/watch?v=Cf21CJkbGWw
694,A Woman is Murdered Every 3 Hours in South Africa,2021-02-01,https://www.youtube.com/watch?v=atMTFpX_TN4
695,GENDER BASED VOILENCE CONFERENCE (GBV) : EDUCATION IS THE BEST TOOL TO ADRESS GBV- BETSY OBASEKI,2020-12-07,https://www.youtube.com/watch?v=AdYgbbwxk1k
696,Response to Sexual and Gender Based Violence; 21st Century Approach,2020-11-27,https://www.youtube.com/watch?v=6BVS1R08IMM
697,Comfort Lamptey and Aderonke Bello Tackles GBV on Arise News,2020-11-13,https://www.youtube.com/watch?v=eZb7Mr_U6rY
698,Domestic Violence | The Bitter Story Of A Dying Wife 2 - Nigerian Full Movies | Latest African Film,2020-11-12,https://www.youtube.com/watch?v=7hYDC6qzr7U
699,GOV ASB of Niger State speaking on Gender Based Violence in Nigeria,2020-12-02,https://www.youtube.com/watch?v=d3ALf_ft2As
700,A song against rape and women violence in Nigeria,2020-08-09,https://www.youtube.com/watch?v=T_LPWYMktPM
701,COORDINATING GENDER-BASED VIOLENCE IN EMERGENCIES,2021-04-09,https://www.youtube.com/watch?v=gWmao0f0o4w
702,MURYAR MATA: Addressing Gender Based Violence in North Nigeria,2020-11-30,https://www.youtube.com/watch?v=tNL6_PoCIh4
703,Breaking The Silence: Gender Equality and SGBV,2021-05-26,https://www.youtube.com/watch?v=YZkdETvUwM0
704,"Vote of thanks by Aisha Margima at Ministry of Justice on Advocacy VIsit, Yola",2021-02-22,https://www.youtube.com/watch?v=y733Lr-wyWw
705,Presentation by Barr Eze Onyekpere at Advocacy Visit to Garkuwa Radio Station,2021-03-01,https://www.youtube.com/watch?v=vmWJrcpLh-Q
706,Wife Of Imo State Governor Talks Tough Against Gender Based Violence Offenders,2020-09-17,https://www.youtube.com/watch?v=roH_6W6I2q4
707,Girls on the AirWaves 16Days Promo,2020-11-23,https://www.youtube.com/watch?v=6k8EdZ1jXa0
708,DOES WOMEN EMPOWERMENT HELP IN REDUCING OR INCREASING GENDER BASED VIOLENCE?,2020-12-01,https://www.youtube.com/watch?v=qZdv-PTiOGk
709,Theme: RAPE & GENDER BASED VIOLENCE FROM THE RELIGIOUS PERSPECTIVE.,2020-07-11,https://www.youtube.com/watch?v=Lf-U6OKMDHE
710,"Domestic Violence: Battered Medical Doctor Forgives Husband, Asks for Prayers ||",2020-12-07,https://www.youtube.com/watch?v=S0kw87jC3T0
711,NHF and AHI: Dignity Kits to Help Girls Maintain Self-Esteem and Mitigate GBV,2020-07-25,https://www.youtube.com/watch?v=KTLNSQ764Eo
712,ECOSOCC Reveals That Covid 19 Has A Negative Impact On GBV,2021-04-18,https://www.youtube.com/watch?v=1kxQM7AhyPM
713,Discussion | Gender based violence cases on the rise,2020-06-15,https://www.youtube.com/watch?v=t3PWrYlZ5zc
714,Rape is no Joke|| Nigerian Comedians speak up again Gender based violence,2020-12-09,https://www.youtube.com/watch?v=9HBNQK0ksO4
715,Gender-based violence,2020-10-13,https://www.youtube.com/watch?v=2IrwMmrGois
716,Gender-Based Violence: Cases In Nigeria Soar During The COVID-19 Lockdown,2020-09-02,https://www.youtube.com/watch?v=sG8naI73Y8I
717,"Good News About NSCDC, Sokoto",2021-03-03,https://www.youtube.com/watch?v=TbUf_K31AGI
718,"Remarks by Barr Ifanyi at Vision FM, Sokoto",2021-03-01,https://www.youtube.com/watch?v=o9YGRoEZKHc
719,"Workers Want End To Stigmatization Against Victim Of Rape, Gender Based-Violence",2020-08-20,https://www.youtube.com/watch?v=6S-B14vw1DQ
720,"Response by Mr Mohammed El Yakub, General Manager, GOTEL TV on Advocacy Visit, Yola",2021-02-22,https://www.youtube.com/watch?v=9T1HzJ0oeKQ
721,Where Does The Pain Go? - Mental Health In Nigeria,2021-02-15,https://www.youtube.com/watch?v=46olmtdosdc
722,Gender Based Violence: Causes and Prevention | Ama & Peeps,2020-07-11,https://www.youtube.com/watch?v=zJZsmwyzUsM
723,"Group Launches Campaign Against Gender Based Violence, Insecurity, COVID-19",2020-10-01,https://www.youtube.com/watch?v=Du1_4Id1JAU
724,Nigerian gender activist reveals the correlation between feminism and gender equality,2020-02-29,https://www.youtube.com/watch?v=jIjxrn0fAVY
725,How she reacted to gender based violence in South Africa,2020-07-10,https://www.youtube.com/watch?v=UI2X0RgGuJw
726,#YOUTHASSEMBLY- Analysis of Nigeria's Response to Gender-Based Violence,2020-11-30,https://www.youtube.com/watch?v=u0m9-A59mqw
727,GBV Risk Mitigation Integration into Protection Work (French),2020-09-28,https://www.youtube.com/watch?v=GfqPdTXDr1g
728,HILLSIDE STORIES (EPISODE 6),2021-05-17,https://www.youtube.com/watch?v=By_-7cP3PBQ
729,Journalists urged to prioritize survivors on gender base violence safety,2021-05-25,https://www.youtube.com/watch?v=lYXl8Yeupuo
730,SPOTLIGHT #GBV clip by UN Heads of Agencies in Nigeria,2020-08-06,https://www.youtube.com/watch?v=mD3eij2FSDY
731,"Angelina Jolie: ""Please address structural causes of gender based violence in your countries""",2020-07-17,https://www.youtube.com/watch?v=La8Pw8tjciI
732,"Remarks by Mr Rabiu Bello Gandi, SGBV Support Team, Sokoto",2021-03-01,https://www.youtube.com/watch?v=Qdftg46HqcQ
733,Gender Based Violence in a Pandemic: Evidence to Inform Prevention and Response,2020-09-23,https://www.youtube.com/watch?v=Xo-336enuHA
734,"Gender-based violence, harassment at workplaces widespread in informal sector - Survey",2021-05-10,https://www.youtube.com/watch?v=T6qD8LTrmuA
735,16 Days of Activism 2020 Advocacy Campaign,2020-12-04,https://www.youtube.com/watch?v=pnB9lOcgk-g
736,"Response by the General Manager, NTA, Sokoto",2021-03-01,https://www.youtube.com/watch?v=LQBRKRPPGC0
737,Gender empowerment program #endgbv,2020-12-02,https://www.youtube.com/watch?v=NLHpV5_sQN8
738,State Of Emergency On Sexual And Gender Based Violence,2021-03-21,https://www.youtube.com/watch?v=HlVNFKEJJo4
739,MINISTER OF WOMEN AFFAIRS CALLS FOR INCREASED PARTNERSHIP,2021-02-25,https://www.youtube.com/watch?v=HMMFcT4uoyo
740,Nigerian Comedians Against Sexual and Gender Based Violence,2020-12-14,https://www.youtube.com/watch?v=zD6ng9kWXxY
741,#EndGBV - Episode 11 : Haroon Rashid | USAID,2020-12-10,https://www.youtube.com/watch?v=PqBeEWp_aiw
742,Gender-based violence meets Latin American activism,2021-04-01,https://www.youtube.com/watch?v=JZ2afPn91tw
743,What Works for GBV Program Adaptation,2021-04-13,https://www.youtube.com/watch?v=EvQ-PMWLrSU
744,EVENT - GBV in the world of work: Upholding ILO 190 (CSW65),2021-03-19,https://www.youtube.com/watch?v=iXZcYBlSeDs
745,"Watch lecture | Sex, Robots and Artificial Intimacy | Dr. Kate Devlin, prof. dr. Kathleen Richardson",2021-05-31,https://www.youtube.com/watch?v=kDC82yhpZ7A
746,Using Technology to Fight Gender-Based Violence,2021-01-14,https://www.youtube.com/watch?v=I6HW-59XkvA
747,Forms Of Gender Based Violence,2020-04-29,https://www.youtube.com/watch?v=ITzqvxNL0d8
748,How To Treat PLWDs Right | Your View LIVE,2021-06-01,https://www.youtube.com/watch?v=GodXEPlTQK0
749,AIDSFree/Nigeria Gender-based Violence in the Workplace Awareness Video,2021-01-27,https://www.youtube.com/watch?v=xuCN17B_4lE
750,16 Days of Activism against GBV,2021-04-29,https://www.youtube.com/watch?v=rYhVglm8-iM
751,Mexico's Historic 2021 Election: Change or Continuity?,2021-06-01,https://www.youtube.com/watch?v=_vPYjp8rLJ4
752,Inclusive Friends Association (IFA) Visits Vision Africa.,2021-06-07,https://www.youtube.com/watch?v=9inKfgHxAkc
753,GENDER BASED VIOLENCE KILLED IN NOSTALGIC MODE #HAPPYWOMENSMONTH #CORONADISINFECTANTS,2020-08-09,https://www.youtube.com/watch?v=fUM0ZIHa8G8
754,MADODA SABELANI - GENDER BASED VIOLENCE AWARENESS DANCE VIDEO - LOYISO GIJANA,2020-08-09,https://www.youtube.com/watch?v=7zeFkSd7Hr8
755,"In Abuja, sexual and gender-based violence happens frequently but perpetrators often walk free",2020-07-04,https://www.youtube.com/watch?v=0OLkRrLvgR8
756,Nigerian Women speak to YNaija on equality and what inspires them,2021-04-13,https://www.youtube.com/watch?v=Ut_QE2pxAD8
757,gender empowerment program #endgbv,2020-12-02,https://www.youtube.com/watch?v=MI1UTlY3-zI
758,MUST WATCH:HOW TO DEFEND YOURSELF AGAINST RAPE|SELF DEFENSE FOR WOMEN FEAT NIGERIA'S TAEKWONDO STAR,2020-06-24,https://www.youtube.com/watch?v=mWrq6PjwKLs
759,Gender-based Violence in Garment Supply Chains : An Asia Floor Wage Alliance (AFWA) Documentary,2020-12-10,https://www.youtube.com/watch?v=w4dVscid4lY
760,"Hon Henry Archibong,4 June 2020   Motion on growing gender based violence against Nigerian women and",2020-06-05,https://www.youtube.com/watch?v=OsebxSeT19w
761,"More Than 200 Girls, Women, Victims Of GBV Undergo Training In Sokoto",2020-12-10,https://www.youtube.com/watch?v=Ic9vyOreaZ8
762,Celebrating Caritas Nigeria #RealLifeHeroes with interesting stories from our beneficiaries #WHD2020,2020-08-20,https://www.youtube.com/watch?v=dkDJlqBPpkQ
763,BEST OF GGB DANCE CREW 2020,2020-05-04,https://www.youtube.com/watch?v=dHP5iaHgLpc
764,"monitoring and evaluation, what is it? | Monitoring and Evaluation in Project Management",2020-04-08,https://www.youtube.com/watch?v=uYo7-5Y3uyo
765,Gender-Based Violence - What is research uncovering?,2021-02-20,https://www.youtube.com/watch?v=HrvPZTbnWkw
766,Shielded Africa first GBV Circles : The role of African youth in Gender-Based Violence movements,2020-06-17,https://www.youtube.com/watch?v=nCHCqu5UZzw
767,"Opening Remarks by Mrs Kulu Nuhu, Ag. Perm Sec; Ministry of Women Affairs, Sokoto",2021-03-03,https://www.youtube.com/watch?v=8UnIlwmJ9X0
768,THE ABUSED PREGNANT WIFE {JERRY WILLIAMS|CHINENYE UBAH} - 2020 FULL NIGERIAN MOVIES,2020-07-31,https://www.youtube.com/watch?v=jYWsLq7DBvU
769,Gender Equality Podcast,2021-04-13,https://www.youtube.com/watch?v=bQIDLxUrc4s
770,Gender Based Violence (GBV) and Sexual Harassment Workshop,2020-02-11,https://www.youtube.com/watch?v=HoWFpXjdETs
771,"WATCH | ‘Seriously, we are tired’ - Joburg protesters march against gender-based violence",2020-06-15,https://www.youtube.com/watch?v=JPioWD17CLM
772,The GBV Problem In South Africa,2020-08-24,https://www.youtube.com/watch?v=ac-pGjYw_Pk
773,Kidnapped Nigerian Students Released to Government,2021-03-02,https://www.youtube.com/watch?v=qS_W2Um-ZeY
774,A boy's tale | Short video against sexual and gender based violence produced by Twammsen Danaan,2021-03-10,https://www.youtube.com/watch?v=phXs8U3-ceY
775,Part of the discussion on addressing Gender-Based Violence in our society,2021-04-07,https://www.youtube.com/watch?v=2treHj3JRiY
776,How Nigerians Are Responding To Gender Based Violence,2021-03-19,https://www.youtube.com/watch?v=5WaDQ9_mbnU
777,"Stand for Truth: Domestic violence ngayong ECQ, paano haharapin?",2020-05-05,https://www.youtube.com/watch?v=UJl906koh0A
778,State of Emergency | Nigerian Documentary on Gender-Based Violence,2020-11-25,https://www.youtube.com/watch?v=VLN5REAl8aM
779,#WithHer - Rashidat,2020-07-01,https://www.youtube.com/watch?v=yM3oYwPQQoY
780,FIDA Nigeria National Call Against GBV#16DaysOfActivism #EndGBV,2020-12-03,https://www.youtube.com/watch?v=ZlGMZJPnb0s
781,"Disabled Women Leaders, Leading the Way",2021-03-11,https://www.youtube.com/watch?v=LPnYf_frhUE
782,Gender Based Violence in SA | What About The Men? | femicide in south africa  | GBV,2020-06-20,https://www.youtube.com/watch?v=Ux8pQjEknzc
783,Gender Based Violence: Nigeria Launches Barometer To Track Offenders,2021-03-11,https://www.youtube.com/watch?v=lkpyE5e56oQ
784,Nigerian Women Living with Disabilities Seek Equal Justice,2020-03-05,https://www.youtube.com/watch?v=nVlbGVlU4NI
785,Namibia-Nigeria Joint Commission meeting to go ahead,2020-10-22,https://www.youtube.com/watch?v=lMAJgQiUFrU
786,Gender Based Violence and Migration in Times of Covid-19. Perspectives from across the globe.,2020-07-01,https://www.youtube.com/watch?v=NcIklRXfrRs
787,Embracing Our Power: End Gender-Based Violence in Nigeria,2020-10-01,https://www.youtube.com/watch?v=iCJaAQa7kUY
788,Why Gender-Based Violence is So Prevalent in South Africa (And How To End It),2020-07-01,https://www.youtube.com/watch?v=Up8_IKImo38
789,Last call to join EES and DW's fight against Gender-Based Violence,2021-03-11,https://www.youtube.com/watch?v=WpBVgGLLmEc
790,Church Against Gender Based Violence,2020-04-06,https://www.youtube.com/watch?v=gyxygVu4BJQ
791,Gender empowerment program #endGbv,2020-12-02,https://www.youtube.com/watch?v=6y-zase0bLs
792,"Week 1: Tiffs, tasks, and time for love | Big Brother: Lockdown | Africa Magic",2020-07-26,https://www.youtube.com/watch?v=-cgGSr1n9EA
793,Time to step up the EU's response to gender-based violence!,2021-05-26,https://www.youtube.com/watch?v=fRr05TsW-Io
794,CURBING GENDER-BASED VIOLENCE,2020-12-02,https://www.youtube.com/watch?v=9Bhl3tPYeoo
795,Women unite in prayer against GBV,2020-10-16,https://www.youtube.com/watch?v=bpybOzy6OBg
796,gender empowerment program#endgbv,2020-12-02,https://www.youtube.com/watch?v=WA6k7Sa3scQ
797,Say No To Domestic Violence. Nigeria man Accused Of Brutalizing His Girlfriend For Coming Home Late.,2021-06-05,https://www.youtube.com/watch?v=oaRd7_iQQFQ
798,A WRITING JOURNEY TO HEALING GENDER BASED VIOLENCE IN YOUNG GIRLS.,2020-12-10,https://www.youtube.com/watch?v=peFARCJnfyc
799,HeForShe Summit | Ending Gender Based Violence,2021-05-27,https://www.youtube.com/watch?v=47_4i7lXxnk
800,Women Affairs Minister Oranges Nigeria,2020-12-07,https://www.youtube.com/watch?v=uMJL7w8AonI
801,TALKAM HUMAN RIGHTS PROJECT VIDEO REPORT(Supported by U.S Embassy Nigeria),2021-03-26,https://www.youtube.com/watch?v=DMvdP1apFEM
802,SAY NO TO DOMESTIC VIOLENCE (NEW MOVIE) | 2021 TRENDING LATEST SUGGESTED NOLLYWOOD MOVIE,2020-12-31,https://www.youtube.com/watch?v=UVf2nJASFEo
803,GBV,2021-05-26,https://www.youtube.com/watch?v=lUehA94Tivg
804,GENDER EQUALITY: NIGERIA THERE YET?,2020-02-28,https://www.youtube.com/watch?v=A8dNgN6Y0I8
805,VOW Conference 2020 - Men's Voices Against Gender Based Violence,2020-12-17,https://www.youtube.com/watch?v=9Vzr_cVarp0
806,"Vote of Thanks by Mrs Aisha Margima at ATV Advocacy Visit, Yola",2021-02-22,https://www.youtube.com/watch?v=X3GwDqRgWeY
807,EMOTIONAL HAUSA DOCUMENTARY NARRATION DUBBING VOICE OVER,2020-12-14,https://www.youtube.com/watch?v=aQPrNilwjo8
808,Women Matter: Men as Allies,2021-05-24,https://www.youtube.com/watch?v=Qqd8dxETiGA
809,HOW DO WE BUILD GLOBAL HEALTH INFRASTRUCTURE FOR THE LONG TERM ?,2021-06-01,https://www.youtube.com/watch?v=tNWZHS-2B68
810,How Russia helps the Central African Republic end one of the world's longest wars | RT Documentary,2021-06-01,https://www.youtube.com/watch?v=ZWOlWO7dG2U
811,Gender Base Violence|GBV| Violence Against Women| Gender Studies|CSS|Urdu|Hindi,2021-01-17,https://www.youtube.com/watch?v=9vGoq5MRuGk
812,"Remarks by Mrs Cicilia M. Eseme at Vision FM, Sokoto",2021-03-01,https://www.youtube.com/watch?v=brM9raQtlY0
813,Chapter Four E9 - Reducing Inequality: Gender Equality,2021-03-12,https://www.youtube.com/watch?v=Q0lVE_hD9Js
814,"WHEN POLITICIANS VIOLATE WOMEN IN NIGERIA, WHAT HAPPENS NEXT?",2020-04-14,https://www.youtube.com/watch?v=URCZoc8Fwe8
815,"Nigeria on the Edge, Calls for Referendum over IPOB Thickens",2021-06-06,https://www.youtube.com/watch?v=mBeHcuJTkAs
816,We are tired! Nigerian women protest against rape| Legit TV,2020-06-05,https://www.youtube.com/watch?v=sS-2xhvVe8Q
817,Addressing Gender-Based Violence Sub-Saharan Africa - Online Townhall Discussion,2021-02-06,https://www.youtube.com/watch?v=Y4jY_LMVJt0
818,Gender Based Violence: Govs  Promise Increased Action To Address Issue,2020-12-02,https://www.youtube.com/watch?v=YLP3Epz2Dlo
819,"Violence, The Law, and Justice",2021-05-21,https://www.youtube.com/watch?v=UYzUqh3vBCc
820,Wife Of Sokoto Governor Partners With UNICEF To Curb Gender Based Violence,2020-07-21,https://www.youtube.com/watch?v=AG85IUr8MDY
821,The Impact of COVID-19 on Gender Based Violence,2021-04-13,https://www.youtube.com/watch?v=3-JNtu_1psU
822,"CSS Topics | Gender Based Violence | CSS Gender Studies, GS | Sir Naveed Ghazali",2020-10-15,https://www.youtube.com/watch?v=UlvzpLbExn4
823,"Nigerians protest rising sexual violence: on streets, social media",2020-06-21,https://www.youtube.com/watch?v=2JiEvGvkHDQ
824,SPECTRUM -  UN SPEECH BY MALALA YOUSAFZAI: PART - 3.,2021-06-06,https://www.youtube.com/watch?v=v7NoToG1IH8
825,"Final Comment and Assurance from CP Kola Okunlola, Sokoto State Command",2021-03-03,https://www.youtube.com/watch?v=wIDE1p3fZOY
826,HOW MY DAUGHTER SAVED ME FROM MY ABUSIVE HUSBAND{NADIA BUARI|CHISOM OGUIKE}-2020 Nigerian Full Movie,2020-11-06,https://www.youtube.com/watch?v=iK7MCeuznRY
827,"Gender-Based Violence: Lagos State Launches Free Virtual Referral, Response Service | NEWS",2021-05-21,https://www.youtube.com/watch?v=grseow_E_5Q
828,Gender Based Violence,2020-06-01,https://www.youtube.com/watch?v=saLBWfBZHDc
829,Nigerian Women Take To Martial Arts To Tackle Gender Based Violence,2020-02-03,https://www.youtube.com/watch?v=7KRMuTkcRUY
830,Gender Based Violence - Advocacy Discussion Panel 2,2021-03-13,https://www.youtube.com/watch?v=cU136EvsYus
831,Watch: FIDA Abuja Branch Commemorates 16Days Activism Against Gender Based Violence.,2020-11-26,https://www.youtube.com/watch?v=78n1A2T3oBA
832,HILLSIDE STORIES (EPISODE 4),2021-05-15,https://www.youtube.com/watch?v=uIvkqzoJRFQ
833,Gender Based Violence Awareness Video,2020-08-26,https://www.youtube.com/watch?v=aBLsWpymxsg
834,Nigerian Governors Wives Against Gender Based Violence,2021-03-08,https://www.youtube.com/watch?v=-9A0VdqPJqY
835,Nigeria: UN/EU FG Partner To Tackle Sexual Abuse And Gender Based Violence,2021-04-19,https://www.youtube.com/watch?v=EJ6Nn3by0AU
836,Windhoek Declaration and the Safety of Journalists - #WorldPressFreedomDay Conference 2021,2021-06-06,https://www.youtube.com/watch?v=WlbSwhdP9fg
837,"Remarks by Mr Rabiu Bello Gandi, SGBV Response Team, Sokoto",2021-03-03,https://www.youtube.com/watch?v=XXCcs187bz0
838,HILLSIDE STORIES (EPISODE 2),2021-05-17,https://www.youtube.com/watch?v=kUeSwiuo3Gw
839,Lagos Today - Gender Based Violence And Rape,2020-09-18,https://www.youtube.com/watch?v=ATFD6nmu4cY
840,NHCR Begins Special Hearing Of 15 Gender Based Violence Complaints In Lagos,2021-02-08,https://www.youtube.com/watch?v=v9eEK3aPpR0
841,MHLONISHWA || MGALAFAWU || SIMELANE || STOP GENDER BASED VIOLENCE AND CHILDREN ABUSE,2020-07-02,https://www.youtube.com/watch?v=Iugt_XcoFBw
842,Town Hall On Gender Based Violence,2020-06-19,https://www.youtube.com/watch?v=DDiUrYyKQGU
843,"Ladies Fight Back, Cape Town, South Africa",2021-02-16,https://www.youtube.com/watch?v=nlR1m9fVuQ8
844,Combating and preventing sexual and gender based violence in humanitarian crises (9 June 2020),2020-06-09,https://www.youtube.com/watch?v=xAk-CnGdO4Y
845,Gender based violence: Advocacy group seeks elimination of violence against women,2020-11-27,https://www.youtube.com/watch?v=2t9NdDpwJos
846,Gender Based Violence towards women || Zoom Discussion,2020-07-08,https://www.youtube.com/watch?v=Lm8LxQr1ajk
847,"Clean Energy, Climate Change/Plant Pests, Lebanon, & other topics - Daily Briefing (02 June 2021)",2021-06-02,https://www.youtube.com/watch?v=HPZJCUDzhIk
848,Gender-Based Violence Cases: Group Calls for Budgetary Allocation | NIGERIA,2021-02-24,https://www.youtube.com/watch?v=ts49iFU24So
849,UNFPA Addresses Gender-Based Violence And Access To Reproductive Health Services In Nigeria,2020-07-14,https://www.youtube.com/watch?v=7-LOlyXWMnA
